condition,scenario_id,seed,difficulty,expected_fault_id,detector_triggered,proposed_fault_id,diagnosis_correct,expected_action,proposed_action,expected_action_match,diagnosis_and_expected_action,expected_document_id,retrieved_document_ids,proposed_evidence_document_id,expected_evidence_match,call_success,call_error,parse_success,parse_error,done_reason,unsafe_or_unknown_proposal,safety_decision,safety_allowed,safety_reason,end_to_end_success,latency_seconds,generation_tokens_per_second,eval_count,prompt_eval_count,rationale
karzoun_x_full,star_tracker_dropout-partial-seed-4401,4401,partial,star_tracker_dropout,True,star_tracker_dropout,True,run_read_only_diagnostic,run_read_only_diagnostic,True,True,manual-guidance-star-tracker-dropout,manual-guidance-star-tracker-dropout;manual-attitude-reaction-wheel-saturation;manual-thermal-overtemperature,manual-guidance-star-tracker-dropout,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,23.019595299992943,5.398314949727911,96,392,"The guidance telemetry indicates invalid attitude solutions and degraded attitude quality, which aligns with the symptoms described in the 'manual-guidance-star-tracker-dropout' document. The preferred next step is to run a read-only diagnostic to inspect quality flags."
karzoun_x_full,transmitter_power_anomaly-partial-seed-4401,4401,partial,transmitter_power_anomaly,True,transmitter_power_anomaly,True,increase_logging,increase_logging,True,True,manual-communications-transmitter-power,manual-communications-transmitter-power;manual-thermal-overtemperature;manual-power-battery-undervoltage,manual-communications-transmitter-power,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,21.35512920000474,5.271503844073629,85,385,The communications telemetry indicates degraded link power margin and RF output power is below expected levels. The retrieved evidence document 'manual-communications-transmitter-power' directly supports this diagnosis and recommends increasing logging for further analysis.
karzoun_x_full,sensor_stuck_value-partial-seed-4401,4401,partial,sensor_stuck_value,True,sensor_stuck_value,True,collect_more_telemetry,collect_more_telemetry,True,True,manual-instrument-sensor-stuck,manual-instrument-sensor-stuck;manual-thermal-overtemperature;manual-communications-transmitter-power,manual-instrument-sensor-stuck,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,28.08529940000153,5.029481508564551,115,387,"The instrumentation telemetry shows a sensor value of 42.005 repeated with a redundant sensor delta of 3.75 and peer channel changing, which is consistent with a sensor stuck value. The retrieved evidence document 'manual-instrument-sensor-stuck' directly supports this diagnosis and recommends collecting more telemetry as the next step."
karzoun_x_full,battery_undervoltage-clean-seed-4402,4402,clean,battery_undervoltage,True,battery_undervoltage,True,request_subsystem_status,request_subsystem_status,True,True,manual-power-battery-undervoltage,manual-power-battery-undervoltage;manual-thermal-overtemperature;manual-communications-transmitter-power,manual-power-battery-undervoltage,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,26.79493009998987,5.012636485272967,108,397,"The battery bus voltage is below nominal (22.61 V with 20.1% state of charge), and the evidence document 'manual-power-battery-undervoltage' directly supports this diagnosis. The recommended action is to request subsystem status to confirm the condition without further intervention."
karzoun_x_full,thermal_overtemperature-clean-seed-4402,4402,clean,thermal_overtemperature,True,thermal_overtemperature,True,collect_more_telemetry,collect_more_telemetry,True,True,manual-thermal-overtemperature,manual-thermal-overtemperature;manual-communications-transmitter-power;manual-instrument-sensor-stuck,manual-thermal-overtemperature,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,22.234978599997703,5.002773596538081,85,385,"The telemetry indicates elevated component temperature and a rising thermal trend, which aligns with the symptoms described in the thermal overtemperature manual. Collecting more telemetry is the recommended next step to further assess the situation."
karzoun_x_full,reaction_wheel_saturation-clean-seed-4402,4402,clean,reaction_wheel_saturation,True,reaction_wheel_saturation,True,request_subsystem_status,request_subsystem_status,True,True,manual-attitude-reaction-wheel-saturation,manual-attitude-reaction-wheel-saturation;manual-communications-transmitter-power;manual-guidance-star-tracker-dropout,manual-attitude-reaction-wheel-saturation,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,22.417019400003483,5.067086772812622,87,401,"The attitude telemetry indicates high reaction wheel speed with persistent commanded torque, which aligns with the definition of reaction wheel saturation. The retrieved evidence explicitly recommends requesting subsystem status as the preferred next step."
karzoun_x_full,star_tracker_dropout-clean-seed-4402,4402,clean,star_tracker_dropout,True,star_tracker_dropout,True,run_read_only_diagnostic,run_read_only_diagnostic,True,True,manual-guidance-star-tracker-dropout,manual-guidance-star-tracker-dropout;manual-attitude-reaction-wheel-saturation;manual-thermal-overtemperature,manual-guidance-star-tracker-dropout,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,23.463605400000233,5.215696501365689,95,398,"The guidance telemetry indicates a loss of valid star-tracker solution, low tracked-star count, and repeated invalid attitude solutions, which are consistent with a star tracker dropout. The retrieved evidence directly supports this diagnosis and recommends running a read-only diagnostic."
karzoun_x_full,transmitter_power_anomaly-clean-seed-4402,4402,clean,transmitter_power_anomaly,True,transmitter_power_anomaly,True,increase_logging,increase_logging,True,True,manual-communications-transmitter-power,manual-communications-transmitter-power;manual-thermal-overtemperature;manual-power-battery-undervoltage,manual-communications-transmitter-power,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,22.42316180000489,5.004108897090325,86,394,"The communications telemetry indicates degraded link power margin with low RF output power and high reflected power, which aligns with the evidence document on transmitter power anomaly. The recommended action is to increase logging for further diagnostic analysis."
karzoun_x_full,sensor_stuck_value-clean-seed-4402,4402,clean,sensor_stuck_value,True,sensor_stuck_value,True,collect_more_telemetry,collect_more_telemetry,True,True,manual-instrument-sensor-stuck,manual-instrument-sensor-stuck;manual-thermal-overtemperature;manual-communications-transmitter-power,manual-instrument-sensor-stuck,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,25.498076999996556,5.031321952220002,102,395,"The telemetry indicates a sensor value that is repeated with zero variance and a significant redundant sensor delta, which is consistent with a sensor being stuck. The retrieved evidence document 'manual-instrument-sensor-stuck' directly supports this diagnosis and recommends collecting more telemetry as the next step."
karzoun_x_full,battery_undervoltage-distractor-seed-4402,4402,distractor,battery_undervoltage,True,battery_undervoltage,True,request_subsystem_status,request_subsystem_status,True,True,manual-power-battery-undervoltage,manual-power-battery-undervoltage;manual-thermal-overtemperature;manual-communications-transmitter-power,manual-power-battery-undervoltage,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,25.39926109999942,5.069869260000889,102,407,"The battery bus voltage is 23.05 V with a state of charge of 17.5%, which is below nominal. The retrieved evidence directly supports the battery undervoltage condition, and the recommended action is to request subsystem status for further confirmation."
karzoun_x_full,thermal_overtemperature-distractor-seed-4402,4402,distractor,thermal_overtemperature,True,thermal_overtemperature,True,collect_more_telemetry,collect_more_telemetry,True,True,manual-thermal-overtemperature,manual-thermal-overtemperature;manual-power-battery-undervoltage;manual-instrument-sensor-stuck,manual-thermal-overtemperature,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,26.38171780000266,5.061537893889352,107,404,"The thermal telemetry indicates elevated component temperature (87.8 C) with a rising trend (2.12 C/min) and decreasing thermal margin, which aligns with the symptoms described in the thermal overtemperature manual. The preferred next step is to collect more telemetry to confirm the trend and assess the severity."
karzoun_x_full,reaction_wheel_saturation-distractor-seed-4402,4402,distractor,reaction_wheel_saturation,True,reaction_wheel_saturation,True,request_subsystem_status,request_subsystem_status,True,True,manual-attitude-reaction-wheel-saturation,manual-attitude-reaction-wheel-saturation;manual-power-battery-undervoltage;manual-communications-transmitter-power,manual-attitude-reaction-wheel-saturation,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,25.44299460000184,5.104118061917808,103,407,"The attitude telemetry indicates high reaction wheel speed with persistent commanded torque, which aligns with the definition of reaction wheel saturation. The retrieved evidence document 'manual-attitude-reaction-wheel-saturation' directly supports this diagnosis and recommends requesting subsystem status as the next step."
karzoun_x_full,star_tracker_dropout-distractor-seed-4402,4402,distractor,star_tracker_dropout,True,star_tracker_dropout,True,run_read_only_diagnostic,run_read_only_diagnostic,True,True,manual-guidance-star-tracker-dropout,manual-guidance-star-tracker-dropout;manual-attitude-reaction-wheel-saturation;manual-power-battery-undervoltage,manual-guidance-star-tracker-dropout,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,25.083749199999147,5.003774564489658,99,417,"The guidance telemetry indicates a loss of valid star-tracker solution, low tracked-star count, and repeated invalid attitude solutions, which are consistent with a star tracker dropout. The retrieved evidence directly supports this diagnosis and recommends running a read-only diagnostic as the next step."
karzoun_x_full,transmitter_power_anomaly-distractor-seed-4402,4402,distractor,transmitter_power_anomaly,True,transmitter_power_anomaly,True,increase_logging,increase_logging,True,True,manual-communications-transmitter-power,manual-communications-transmitter-power;manual-power-battery-undervoltage;manual-thermal-overtemperature,manual-communications-transmitter-power,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,22.28178140000091,4.986503002989438,85,405,The communications telemetry indicates degraded link power margin with RF output power and reflected power measurements that may suggest a transmitter or RF-path anomaly. The retrieved evidence directly supports this diagnosis and recommends increasing logging for further analysis.
karzoun_x_full,sensor_stuck_value-distractor-seed-4402,4402,distractor,sensor_stuck_value,True,sensor_stuck_value,True,collect_more_telemetry,collect_more_telemetry,True,True,manual-instrument-sensor-stuck,manual-instrument-sensor-stuck;manual-attitude-reaction-wheel-saturation;manual-power-battery-undervoltage,manual-instrument-sensor-stuck,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,23.807834399995045,5.2701293531739,98,415,"The telemetry indicates a sensor value that is repeated with zero variance, and there is a significant delta between redundant sensors. This is consistent with a sensor being stuck or stale. The retrieved evidence directly supports this diagnosis and recommends collecting more telemetry as the next step."
karzoun_x_full,battery_undervoltage-partial-seed-4402,4402,partial,battery_undervoltage,True,battery_undervoltage,True,request_subsystem_status,request_subsystem_status,True,True,manual-power-battery-undervoltage,manual-power-battery-undervoltage;manual-thermal-overtemperature;manual-communications-transmitter-power,manual-power-battery-undervoltage,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,22.56995900000038,5.244920798525936,91,388,"The battery bus voltage is below nominal with reduced state of charge, which aligns with the battery undervoltage condition described in the retrieved evidence. The recommended next step is to request subsystem status to confirm the condition."
karzoun_x_full,thermal_overtemperature-partial-seed-4402,4402,partial,thermal_overtemperature,True,thermal_overtemperature,True,collect_more_telemetry,collect_more_telemetry,True,True,manual-thermal-overtemperature,manual-thermal-overtemperature;manual-communications-transmitter-power;manual-instrument-sensor-stuck,manual-thermal-overtemperature,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,22.316314800002147,5.374087295973069,92,375,"The telemetry indicates a component temperature of 90.8 C with a decreasing thermal margin, which aligns with the symptoms described in the thermal overtemperature manual. The recommended next step is to collect more telemetry to analyze the temperature trend."
karzoun_x_full,reaction_wheel_saturation-partial-seed-4402,4402,partial,reaction_wheel_saturation,True,reaction_wheel_saturation,True,request_subsystem_status,request_subsystem_status,True,True,manual-attitude-reaction-wheel-saturation,manual-attitude-reaction-wheel-saturation;manual-communications-transmitter-power;manual-guidance-star-tracker-dropout,manual-attitude-reaction-wheel-saturation,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,24.1880233999982,5.212026282090025,99,392,"The telemetry indicates high reaction wheel speed and momentum reserve low, which aligns with the symptoms described in the manual-attitude-reaction-wheel-saturation document. The preferred next step is to request subsystem status to confirm the condition before recovery actions."
karzoun_x_full,star_tracker_dropout-partial-seed-4402,4402,partial,star_tracker_dropout,True,star_tracker_dropout,True,run_read_only_diagnostic,run_read_only_diagnostic,True,True,manual-guidance-star-tracker-dropout,manual-guidance-star-tracker-dropout;manual-attitude-reaction-wheel-saturation;manual-thermal-overtemperature,manual-guidance-star-tracker-dropout,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,23.60299450000457,5.222749732034856,96,392,"The guidance telemetry indicates invalid attitude solutions and degraded attitude quality, which aligns with the symptoms described in the 'manual-guidance-star-tracker-dropout' document. The preferred next step is to run a read-only diagnostic to inspect quality flags."
karzoun_x_full,transmitter_power_anomaly-partial-seed-4402,4402,partial,transmitter_power_anomaly,True,transmitter_power_anomaly,True,increase_logging,increase_logging,True,True,manual-communications-transmitter-power,manual-communications-transmitter-power;manual-thermal-overtemperature;manual-power-battery-undervoltage,manual-communications-transmitter-power,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,20.38839760000701,5.407880482148157,82,385,"The communications telemetry indicates degraded link power margin and low RF output power, which aligns with the evidence document on transmitter power anomaly. The recommended action is to increase logging for further diagnostic analysis."
karzoun_x_full,sensor_stuck_value-partial-seed-4402,4402,partial,sensor_stuck_value,True,sensor_stuck_value,True,collect_more_telemetry,collect_more_telemetry,True,True,manual-instrument-sensor-stuck,manual-instrument-sensor-stuck;manual-thermal-overtemperature;manual-communications-transmitter-power,manual-instrument-sensor-stuck,True,True,,True,,stop,False,allow,True,Low-risk diagnostic action allowed by policy.,True,24.430687799991574,5.359986307576725,103,387,"The instrumentation telemetry shows a sensor value that is repeated with a redundant sensor delta and peer channel changing, which is consistent with a sensor stuck value. The retrieved evidence document 'manual-instrument-sensor-stuck' directly supports this diagnosis and recommends collecting more telemetry as the next step."
